oceans,regions,sub_regions,sampling_method,measurement,unit,density_range,density_class,date,season,year,density_marker_size,geometry,density_numeric
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,1000,pieces/m3,>=10,Very High,2016-11-15,Fall,2016,10,"c(-82.5675, 27.8261)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-05-07,Spring,2021,6.5,"c(-96.5149, 28.5379)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,>200,Very High,2020-08-08,Summer,2020,10,"c(-94.9826, 29.6763)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-05-09,Spring,2021,3,"c(-94.8735, 29.2664)",1
Atlantic Ocean,Stellwagen Bank National Marine Sanctuary,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1991-06-28,Summer,1991,3,"c(-70.42, 42.66)",1
Pacific Ocean,NA,NA,Neuston net,0.004,pieces/m3,0.0005-0.005,Low,1973-02-19,Winter,1973,4.75,"c(-124.083, 31.95)",2
Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-11-28,Fall,2020,3,"c(-122.6403, 48.2895)",1
Atlantic Ocean,NA,NA,Neuston net,0.00864,pieces/m3,0.005-1,Medium,1998-10-19,Fall,1998,6.5,"c(-66.41, 36.37)",3
Atlantic Ocean,New York Bight,NA,Grab sample,0.064,pieces/m3,0.005-1,Medium,2014-05-06,Spring,2014,6.5,"c(-72.4767, 40.1117)",3
Atlantic Ocean,NA,NA,Neuston net,0.0096,pieces/m3,0.005-1,Medium,1998-10-17,Fall,1998,6.5,"c(-70.81, 40.48)",3
Atlantic Ocean,NA,NA,Neuston net,0.038876,pieces/m3,0.005-1,Medium,1995-06-25,Summer,1995,6.5,"c(-70.28, 39.92)",3
Atlantic Ocean,NA,NA,Neuston net,0.01512,pieces/m3,0.005-1,Medium,1992-10-18,Fall,1992,6.5,"c(-65.38, 37.43)",3
Atlantic Ocean,NA,NA,Neuston net,0.099352,pieces/m3,0.005-1,Medium,1993-05-14,Spring,1993,6.5,"c(-72.84, 28.58)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-03-30,Spring,2022,6.5,"c(-79.971, 32.8912)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-03-22,Spring,2022,6.5,"c(-79.971, 32.8914)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-22,Fall,2019,6.5,"c(-79.9596, 32.7867)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-01-28,Winter,2020,6.5,"c(-79.8104, 32.7751)",3
Atlantic Ocean,NA,NA,Neuston net,0.0108,pieces/m3,0.005-1,Medium,1992-05-03,Spring,1992,6.5,"c(-72.55, 26.39)",3
Atlantic Ocean,NA,NA,Neuston net,0.034556,pieces/m3,0.005-1,Medium,1992-05-04,Spring,1992,6.5,"c(-71.18, 28.3)",3
Atlantic Ocean,NA,NA,Neuston net,0.034556,pieces/m3,0.005-1,Medium,2003-05-20,Spring,2003,6.5,"c(-68.07, 30.73)",3
Atlantic Ocean,NA,NA,Neuston net,0.319656,pieces/m3,0.005-1,Medium,1993-05-16,Spring,1993,6.5,"c(-70.36, 29.69)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-12-06,Winter,2021,3,"c(-97.349, 27.2729)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-06-30,Summer,2019,6.5,"c(-97.1274, 27.7366)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-02-12,Winter,2019,6.5,"c(-97.1499, 27.7041)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-06-17,Summer,2020,6.5,"c(-97.2015, 27.6139)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2018-11-30,Fall,2018,8.25,"c(-97.212, 27.5981)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-04-17,Spring,2019,6.5,"c(-95.1182, 29.0846)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-12-02,Winter,2019,8.25,"c(-94.8211, 29.3129)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-10-28,Fall,2019,8.25,"c(-94.9051, 29.2212)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-08,Winter,2019,6.5,"c(-94.7724, 29.3014)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-06-15,Summer,2021,3,"c(-97.323, 27.9546)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-12-07,Winter,2021,3,"c(-97.3352, 27.3223)",1
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,0,pieces/m3,0-0.0005,Very Low,2016-11-07,Fall,2016,3,"c(-82.4093, 27.8524)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-05-24,Spring,2019,3,"c(-81.8508, 26.342)",1
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-02-10,Winter,2021,3,"c(-81.2105, 29.665)",1
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-02-14,Winter,2021,6.5,"c(-81.2895, 29.9157)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-05-09,Spring,2022,6.5,"c(-89.3219, 30.3184)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-10-05,Fall,2021,6.5,"c(-89.3278, 30.3061)",3
Atlantic Ocean,NA,NA,Neuston net,0.123112,pieces/m3,0.005-1,Medium,2002-05-17,Spring,2002,6.5,"c(-78.14, 29.79)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2000-02-20,Winter,2000,3,"c(-78.96, 27.65)",1
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,0,pieces/m3,0-0.0005,Very Low,2017-07-10,Summer,2017,3,"c(-82.446, 27.8096)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2001-08-15,Summer,2001,3,"c(-70.08, 43.34)",1
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2020-06-11,Summer,2020,4.75,"c(-79.937, 32.967)",2
Atlantic Ocean,NA,NA,Neuston net,0.00432,pieces/m3,0.0005-0.005,Low,1997-04-06,Spring,1997,4.75,"c(-67.58, 31.83)",2
NA,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-09-30,Fall,2021,3,"c(-79.0042, 43.074)",1
Atlantic Ocean,NA,NA,Neuston net,0.00432,pieces/m3,0.0005-0.005,Low,1994-09-26,Fall,1994,4.75,"c(-67.92, 43.43)",2
Atlantic Ocean,NA,NA,Neuston net,0.018512,pieces/m3,0.005-1,Medium,1997-04-18,Spring,1997,6.5,"c(-68.83, 26.02)",3
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-07-27,Summer,2021,3,"c(-117.2577, 32.7978)",1
Atlantic Ocean,NA,NA,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,1998-03-26,Spring,1998,4.75,"c(-81.82, 24.3)",2
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1994-01-15,Winter,1994,3,"c(-81.03, 24.1)",1
Atlantic Ocean,NA,NA,Neuston net,0.280776,pieces/m3,0.005-1,Medium,2004-02-23,Winter,2004,6.5,"c(-74.8, 25.68)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-02-25,Winter,2020,8.25,"c(-97.1474, 27.7077)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-01-17,Winter,2019,6.5,"c(-97.1929, 27.6333)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,>200,Very High,2020-10-25,Fall,2020,10,"c(-97.2008, 27.6161)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-04-25,Spring,2019,8.25,"c(-97.2115, 27.598)",4
Atlantic Ocean,Gulf of Mexico,NA,Neuston net,0.001864,pieces/m3,0.0005-0.005,Low,2007-12-27,Winter,2007,4.75,"c(-83.69, 24.13)",2
Atlantic Ocean,Gulf of Mexico,NA,Neuston net,0.034888,pieces/m3,0.005-1,Medium,2007-01-31,Winter,2007,6.5,"c(-84.35, 24.64)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-19,Fall,2019,6.5,"c(-94.8794, 29.2362)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-06-20,Summer,2019,6.5,"c(-96.8498, 28.0642)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-05-22,Spring,2022,6.5,"c(-97.0494, 27.8314)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-09-18,Fall,2019,6.5,"c(-97.8685, 27.5144)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-02-14,Winter,2022,6.5,"c(-97.3482, 27.2766)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-03-16,Spring,2019,8.25,"c(-97.1121, 27.7581)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2021-05-19,Spring,2021,4.75,"c(-86.0042, 30.2728)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-04-10,Spring,2020,6.5,"c(-95.25, 28.9797)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-03-05,Spring,2021,3,"c(-94.7775, 29.3175)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-12-04,Winter,2019,8.25,"c(-94.7871, 29.2905)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-14,Spring,2022,6.5,"c(-94.8135, 29.2735)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-05-03,Spring,2022,6.5,"c(-94.9483, 29.1956)",3
Pacific Ocean,Gulf of California,NA,PVC cylinder,1410.437236,pieces/m3,500-30000,Medium,2018-06-21,Summer,2018,6.5,"c(-112.030125, 28.859672)",3
Atlantic Ocean,NA,NA,Neuston net,0.043196,pieces/m3,0.005-1,Medium,1998-02-12,Winter,1998,6.5,"c(-77.82, 26)",3
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,1000,pieces/m3,>=10,Very High,2016-08-15,Summer,2016,10,"c(-82.6415, 27.6279)",5
Pacific Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1972-11-06,Fall,1972,3,"c(-129.267, 37.35)",1
Pacific Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2002-08-07,Summer,2002,3,"c(-125.82, 42.49)",1
Atlantic Ocean,NA,NA,Neuston net,0.01152,pieces/m3,0.005-1,Medium,2008-07-23,Summer,2008,6.5,"c(-71.18, 41.41)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1992-05-16,Spring,1992,3,"c(-65.82, 40.18)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2003-10-20,Fall,2003,3,"c(-66.74, 37.78)",1
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-09-13,Fall,2020,8.25,"c(-79.8539, 32.7543)",4
Atlantic Ocean,NA,NA,Neuston net,0.025524,pieces/m3,0.005-1,Medium,2000-04-09,Spring,2000,6.5,"c(-69.68, 31.88)",3
Atlantic Ocean,NA,NA,Neuston net,0.003088,pieces/m3,0.0005-0.005,Low,2001-06-29,Summer,2001,4.75,"c(-65.08, 33.52)",2
Atlantic Ocean,NA,NA,Neuston net,0.00648,pieces/m3,0.005-1,Medium,1990-05-13,Spring,1990,6.5,"c(-70.27, 39.32)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2020-02-27,Winter,2020,4.75,"c(-73.9774, 40.3036)",2
Atlantic Ocean,NA,NA,Van Veen grab sampler,638.9,pieces kg-1 d.w.,>200,Very High,2021-06-03,Summer,2021,10,"c(-71.431312, 41.564325)",5
Atlantic Ocean,NA,NA,Neuston net,0.03568,pieces/m3,0.005-1,Medium,1995-05-21,Spring,1995,6.5,"c(-71.97, 27.55)",3
Atlantic Ocean,NA,NA,Neuston net,0.025916,pieces/m3,0.005-1,Medium,1998-04-16,Spring,1998,6.5,"c(-67.32, 27.05)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-11-01,Fall,2021,6.5,"c(-75.1313, 39.9493)",3
NA,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-07-25,Summer,2019,6.5,"c(-90.6123, 40.8925)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-12-15,Winter,2021,8.25,"c(-79.9253, 32.776)",4
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1995-05-09,Spring,1995,3,"c(-77.58, 25)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-11-27,Fall,2019,8.25,"c(-94.7706, 29.3036)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-09-16,Fall,2021,3,"c(-96.9265, 27.9926)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-12-10,Winter,2020,3,"c(-96.9611, 27.9567)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-02-23,Winter,2019,8.25,"c(-97.0877, 27.789)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-04-07,Spring,2019,8.25,"c(-97.0542, 27.8264)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2019-10-15,Fall,2019,3,"c(-97.0585, 27.8224)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-03-30,Spring,2022,6.5,"c(-94.7311, 29.3294)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-27,Spring,2022,6.5,"c(-94.7925, 29.2868)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-07,Winter,2019,6.5,"c(-94.794, 29.2847)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-01-27,Winter,2020,8.25,"c(-94.8011, 29.2801)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2022-05-02,Spring,2022,4.75,"c(-94.8429, 29.2569)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-04-10,Spring,2021,8.25,"c(-94.8956, 29.227)",4
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1991-04-20,Spring,1991,3,"c(-79.97, 25.87)",1
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,0,pieces/m3,0-0.0005,Very Low,2016-11-01,Fall,2016,3,"c(-82.6316, 27.9899)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-05-21,Spring,2019,6.5,"c(-89.2838, 30.3035)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-02-05,Winter,2021,3,"c(-95.1216, 29.0886)",1
Pacific Ocean,NA,NA,Grab sample,0.01,pieces/m3,0.005-1,Medium,2015-05-03,Spring,2015,6.5,"c(-124.1842, 41.7463)",3
Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-10-17,Fall,2020,3,"c(-122.3831, 47.8121)",1
Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2020-11-08,Fall,2020,3,"c(-122.3359, 47.8605)",1
Atlantic Ocean,NA,NA,Neuston net,0.034556,pieces/m3,0.005-1,Medium,2001-05-29,Spring,2001,6.5,"c(-65.34, 34.22)",3
Atlantic Ocean,NA,NA,Metal spoon,406.55,pieces kg-1 d.w.,>200,Very High,2020-10-02,Fall,2020,10,"c(-71.362806, 41.692959)",5
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-02-17,Winter,2021,3,"c(-71.3225, 41.581)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2000-07-28,Summer,2000,3,"c(-68.75, 40.86)",1
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2003-07-01,Summer,2003,3,"c(-70.73, 40.18)",1
Atlantic Ocean,NA,NA,Neuston net,0.034556,pieces/m3,0.005-1,Medium,2000-04-22,Spring,2000,6.5,"c(-67.52, 27.78)",3
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2008-04-03,Spring,2008,3,"c(-74.18, 29.9)",1
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-03-13,Spring,2021,3,"c(-122.1229, 36.9662)",1
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-04-18,Spring,2020,6.5,"c(-76.9583, 34.9992)",3
Atlantic Ocean,NA,NA,Neuston net,0.050388,pieces/m3,0.005-1,Medium,1999-05-26,Spring,1999,6.5,"c(-65.27, 35.31)",3
Atlantic Ocean,NA,NA,Neuston net,0.0108,pieces/m3,0.005-1,Medium,1998-03-29,Spring,1998,6.5,"c(-80.93, 24.22)",3
Atlantic Ocean,NA,NA,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,1999-03-30,Spring,1999,4.75,"c(-79.48, 25.48)",2
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1997-05-17,Spring,1997,3,"c(-76.8, 25.68)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2020-06-04,Summer,2020,8.25,"c(-96.9612, 27.9565)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-06-17,Summer,2021,3,"c(-97.054, 27.826)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-04-04,Spring,2019,6.5,"c(-97.0296, 27.872)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2022-03-08,Spring,2022,4.75,"c(-97.3269, 27.3467)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-08-29,Summer,2019,8.25,"c(-97.2397, 27.5447)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-01-26,Winter,2020,6.5,"c(-97.1623, 26.1002)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-04-11,Spring,2022,6.5,"c(-94.7277, 29.3312)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2022-04-30,Spring,2022,4.75,"c(-94.7818, 29.334)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-12-03,Winter,2019,6.5,"c(-94.7884, 29.2893)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-21,Fall,2019,6.5,"c(-94.7909, 29.2868)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-06-28,Summer,2019,6.5,"c(-94.8257, 29.266)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-10-28,Fall,2021,6.5,"c(-94.7458, 29.3197)",3
Atlantic Ocean,NA,NA,Neuston net,0.012552,pieces/m3,0.005-1,Medium,1987-04-14,Spring,1987,6.5,"c(-75.6, 25.92)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-05-01,Spring,2019,8.25,"c(-89.326, 30.3083)",4
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-01-07,Winter,2021,6.5,"c(-89.328, 30.306)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2022-05-12,Spring,2022,3,"c(-90.4535, 29.9997)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,>200,Very High,2020-09-03,Fall,2020,10,"c(-90.0536, 29.955)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-01-29,Winter,2021,8.25,"c(-94.9827, 29.6764)",4
Pacific Ocean,NA,NA,Manta net,0.016427,pieces/m3,0.005-1,Medium,2019-12-08,Winter,2019,6.5,"c(-129.019067, 44.048367)",3
Pacific Ocean,NA,NA,Neuston net,0.095032,pieces/m3,0.005-1,Medium,2002-08-05,Summer,2002,6.5,"c(-124.36, 46.1)",3
Pacific Ocean,NA,NA,Hand picking,NA,pieces/10 mins,40-200,High,2021-01-28,Winter,2021,8.25,"c(-123.9418, 45.7188)",4
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,2007-09-04,Fall,2007,3,"c(-65.67, 42.51)",1
Atlantic Ocean,NA,NA,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,1992-05-28,Spring,1992,4.75,"c(-69.5, 43.82)",2
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1997-06-26,Summer,1997,3,"c(-69.2, 41.43)",1
Atlantic Ocean,NA,NA,Neuston net,0.015244,pieces/m3,0.005-1,Medium,2008-08-14,Summer,2008,6.5,"c(-70.74, 40.43)",3
Atlantic Ocean,NA,NA,Neuston net,0.032396,pieces/m3,0.005-1,Medium,1992-05-16,Spring,1992,6.5,"c(-65.77, 39.33)",3
Atlantic Ocean,NA,NA,Grab sample,0.004,pieces/m3,0.0005-0.005,Low,2015-10-12,Fall,2015,4.75,"c(-76.4366, 37.6317)",2
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-02-23,Winter,2020,6.5,"c(-79.9039, 32.8022)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-03-08,Spring,2022,6.5,"c(-79.9349, 32.8026)",3
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2019-11-13,Fall,2019,4.75,"c(-79.9612, 32.7879)",2
Atlantic Ocean,NA,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2020-07-02,Summer,2020,6.5,"c(-79.8573, 32.7572)",3
Atlantic Ocean,NA,NA,Neuston net,0.014396,pieces/m3,0.005-1,Medium,2005-04-08,Spring,2005,6.5,"c(-69.11, 31.75)",3
Atlantic Ocean,NA,NA,Neuston net,0.00432,pieces/m3,0.0005-0.005,Low,2001-05-18,Spring,2001,4.75,"c(-65.48, 24.84)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2021-11-15,Fall,2021,4.75,"c(-97.1709, 27.6712)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-01-07,Winter,2019,6.5,"c(-97.1716, 27.6694)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-08-20,Summer,2019,6.5,"c(-97.2777, 26.5669)",3
Atlantic Ocean,NA,NA,Neuston net,0.035992,pieces/m3,0.005-1,Medium,2006-03-31,Spring,2006,6.5,"c(-76.07, 25.36)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2022-04-27,Spring,2022,4.75,"c(-94.7925, 29.2868)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-09-24,Fall,2021,6.5,"c(-94.7941, 29.285)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2022-05-04,Spring,2022,6.5,"c(-94.8245, 29.2668)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-04-28,Spring,2019,6.5,"c(-94.9837, 29.1743)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-11-29,Fall,2019,6.5,"c(-97.0219, 28.1043)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2019-01-24,Winter,2019,6.5,"c(-97.2667, 27.4917)",3
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,2-40,Medium,2021-05-18,Spring,2021,6.5,"c(-82.7895, 27.7899)",3
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Plankton net,4.4,pieces/m3,1-10,High,2016-11-07,Fall,2016,8.25,"c(-82.4093, 27.8524)",4
Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,1000,pieces/m3,>=10,Very High,2016-08-15,Summer,2016,10,"c(-82.6868, 27.5737)",5
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,1-2,Low,2020-01-27,Winter,2020,4.75,"c(-87.8374, 30.3769)",2
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,0,Very Low,2021-11-02,Fall,2021,3,"c(-87.8526, 30.3786)",1
Atlantic Ocean,Gulf of Mexico,NA,Hand picking,NA,pieces/10 mins,40-200,High,2019-10-16,Fall,2019,8.25,"c(-96.62, 28.6146)",4
Atlantic Ocean,NA,NA,Neuston net,0,pieces/m3,0-0.0005,Very Low,1993-03-29,Spring,1993,3,"c(-79.28, 26.17)",1
